Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Range Rover sport HSE,94900 DT,Land Rover,Range Rover,130000,01.2010,Diesel,Automatique,15,,,,Occasion,,Bizerte,noir,,,,,3.0,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 41.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ clé intelligente&nbsp;</div><div>➡️ Climatiseur bi-zon</div><div>➡️ écran tactile&nbsp;</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/range-rover-sport-hse-955953
Fiat tipo,38900 DT,Fiat,Autres,100000,01.2020,Essence,Manuelle,6,,,,Occasion,,Bizerte,gris,,,,,1.4,"<div>🇹🇳🇹🇳Hamdoun auto 🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇮🇹 Fiat Tipo</div><div><br></div><div>✅ Voiture en excellent état première main</div><div>✅ prix 38.900</div><div>⛔ Puissance fiscale : essence 5</div><div>⛔ Date de mise en circulation : 2020</div><div>⛔ Boite : manuelle 6 rapport&nbsp;</div><div>⛔️klm 100.000</div><div>Options :</div><div><br></div><div>➡️ jante 16&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/fiat-tipo-955951
Hyundai i 10,43900 DT,Hyundai,I10,75000,01.2023,Essence,Manuelle,5,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 43.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2023</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-i-10-955947
Suzuki SWIFT,39900 DT,Suzuki,Swift,82000,01.2022,Essence,Automatique,5,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Suzuki &nbsp;Swift&nbsp;</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 39.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder 1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : automatique&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ sonorisation</div><div>➡️ radar de recul&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div><br></div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/suzuki-swift-955945
Suzuki dizire,39900 DT,Suzuki,Autres,79000,01.2021,Essence,Manuelle,5,,,,Occasion,,Bizerte,marron,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Suzuki &nbsp;dizire</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 39.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder 1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️clé intelligente&nbsp;</div><div>➡️ jante aluminium&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️radare de recule</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/suzuki-dizire-955943
Renault Clio 4,39900 DT,Renault,Clio,100000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.0,"<div>🇹🇳🇹🇳Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>🛎 PRIX : 39.900</div><div><br></div><div>🇫🇷 Renault Clio 4✔</div><div><br></div><div>✅ Voiture en excellent état</div><div><br></div><div>⛔ Puissance fiscale : essence 5cv</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ jante 15</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Bluetooth , Aux , USB</div><div>➡️ Commande online system&nbsp;</div><div>➡️ rétroviseur électrique &nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡ Climatisation automatique&nbsp;</div><div>➡️ volant multifonctions&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div><br></div><div>☎ 22045077&nbsp;</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/renault-clio-4-955941
Porsche Cayenne GTS,43900 DT,Porsche,Cayenne,170000,01.2004,Essence,Automatique,27,,,,Occasion,,Bizerte,noir,,,,,>4.0,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🔥 Ssangyong corando 4*4</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 34.900</div><div><br></div><div>⛔ Puissance fiscale : 11 cv gazoil</div><div>⛔️&nbsp;</div><div>⛔ Date de mise en circulation : 2012</div><div>⛔ Boite : auto&nbsp;</div><div><br></div><div>Options :</div><div>➡️ Climatiseur</div><div>➡️ toit ouvrant</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/porsche-cayenne-gts-955940
Hyundai grand i 10 sedan,41900 DT,Hyundai,I10,75000,01.2022,Essence,Manuelle,5,,,,Neuf,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 41.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ clé intelligente&nbsp;</div><div>➡️ Climatiseur bi-zon</div><div>➡️ écran tactile&nbsp;</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-grand-i-10-sedan-955936
Volkswagen polo 8,42900 DT,Volkswagen,Polo,149000,01.2022,Essence,Manuelle,4,,,,Occasion,,Bizerte,noir,,,,,1.0,"<div>🇹🇳🇹🇳Hamdoun auto🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇩🇪Volkswagen &nbsp;Polo 8</div><div><br></div><div>✅ Voiture en excellent état&nbsp;</div><div>✅ prix 42.900</div><div>⛔ Puissance fiscale : essence 4</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle 5rapport&nbsp;</div><div>⛔️klm 149.000</div><div>Options :</div><div><br></div><div>➡️ écran &nbsp;tactile&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/volkswagen-polo-8-955935
Nissan navara LE,49900 DT,Nissan,Navara,230000,01.2014,Diesel,Manuelle,10,,,,Occasion,,Bizerte,noir,,,,,2.5,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ❤️‍🔥 nissan navara LE</div><div><br></div><div>✅ Voiture en excellent état préparer off road</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>💶prix 59.900</div><div><br></div><div>⛔ Puissance fiscale : 10cv 4*4</div><div>⛔ Date de mise en circulation : 2014</div><div>⛔ Boite : manuel&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️parachoques im tunig</div><div>➡️ suspensions +5 cm kit OME</div><div>➡️ élargisseur +5</div><div>➡️ Barre led</div><div>➡️ marche pied</div><div>➡️coffre cabine</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;écran tactile&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️radars de recul&nbsp;</div><div>➡️caméra de recul&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/nissan-navara-le-955934
Citroën C4 Phase 2,36000 DT,Citroen,C4,133000,01.2016,Essence,Manuelle,6,,,,Occasion,,Sfax,noir,,,,,1.2,"<p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">A&nbsp;vendre&nbsp;citroen&nbsp;c4</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">-Année&nbsp;:2016</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">-Kilométrage&nbsp;:133.000</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">⛽️-6&nbsp;ch&nbsp;essence</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">⛔️-Toute&nbsp;Options&nbsp;:</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-Peinture&nbsp;d&#39;origine.</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-bouton&nbsp;start/stop</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-régulateur&nbsp;de&nbsp;vitesse&nbsp;</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-Jantes&nbsp;alliage&nbsp;17&nbsp;pouces</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-4&nbsp;vitres&nbsp;électriques</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-Rétroviseurs&nbsp;rabattables&nbsp;électriquement&nbsp;</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-Toute&nbsp;en&nbsp;marche</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-ordinateur&nbsp;de&nbsp;bord</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">✅-Beaucoup&nbsp;d’autres&nbsp;options</strong></p><p></p><p><strong style=""background-color: rgba(0, 0, 0, 0); color: rgb(0, 41, 102);"">☎️-contact&nbsp;:&nbsp;94005575&nbsp;</strong></p><p></p>",2025-08-04,https://www.cava.tn/voitures/citron-c4-phase-2-955933
Kia rio,49900 DT,Kia,Rio,73000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,noir,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ kia Rio&nbsp;</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 49.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-08-04,https://www.cava.tn/voitures/kia-rio-955932
Symbol tel 26378701,0 DT,Renault,Clio,198,01.2011,Essence,Manuelle,5,,,,Neuf,,Ariana,gris,,,,,1.2,<div>symbol tel 26378701</div><div><br></div>,2025-08-04,https://www.cava.tn/voitures/symbol-tel-26378701-955931
Hyundai i 20,49900 DT,Hyundai,I20,100000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,noir,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai i 20&nbsp;</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 49.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 4 cylinder &nbsp;1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ Climatiseur bi-zon</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️ &nbsp;jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre &nbsp;devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-08-04,https://www.cava.tn/voitures/hyundai-i-20-955930
Caddy 2.0 L,62 DT,Volkswagen,Caddy,45000,01.2021,Diesel,Manuelle,7,,,,Occasion,,Sousse,blanc,,,,,2.0,"<p><span style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(74, 85, 104);"">Volkswagen&nbsp;Caddy&nbsp;2.0&nbsp;L&nbsp;</span></p><p><span style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(74, 85, 104);"">Toute&nbsp;Option</span></p><p>Tel:&nbsp;97403718</p><p></p><p></p><p></p>",2025-08-04,https://www.cava.tn/voitures/caddy-20-l-955920
Range évoque à vendre,205 DT,Autres,Autres,53,01.2020,Essence,Automatique,11,,,,Occasion,,Sousse,blanc,,,,,1.6,"<div>👌♦️⛔️ RANGE ROVER ⛔️♦️👌</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 🚩EVOQUE 2L 📢</div><div>&nbsp; &nbsp; &nbsp; &nbsp;☎️ &nbsp;98 456343</div><div>&nbsp; &nbsp; &nbsp; 🚩•Année: 08/2020 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div>&nbsp; &nbsp; &nbsp; 🚩•kilometrage:53,000 km💯</div><div>&nbsp; &nbsp; &nbsp; 🚩•Puissance fiscal: 11CHV</div><div>&nbsp; &nbsp; &nbsp; 🚩•Energie: ESSENCE ⛽</div><div>&nbsp; &nbsp; &nbsp; 🚩 Tu 245👀</div>",2025-08-04,https://www.cava.tn/voitures/range-voque-vendre-955884
golf 2 à vendre,9500 DT,Volkswagen,Golf,300000,01.1985,Diesel,Manuelle,5,,,,Occasion,,Manouba,noir,,,,,3.0,<p>golf&nbsp;2&nbsp;à&nbsp;bon&nbsp;état&nbsp;a&nbsp;vendre</p>,2025-08-04,https://www.cava.tn/voitures/golf-2-vendre-955882
Chery QQ 12-2021,24000 DT,Chery,QQ,49,01.2021,Essence,Manuelle,4,,,,Occasion,,Sousse,rouge,,,,,1.2,"<div>À vendre : Petite voiture rouge – Chery QQ Populaire (Décembre 2021)</div><div><br></div><div>Je voulais vendre la petite voiture rouge, une Chery QQ Populaire, toujours bien entretenue et en excellent état !</div><div><br></div><div>✅ Année : Décembre 2021</div><div>✅ Couleur : Rouge</div><div>✅ Kilométrage : 42 600 km</div><div>✅ Entretien : Vidanges toujours faites chez Chery</div><div>✅ Propriétaire : Première main</div><div>✅ État : Toutes les pièces d'origine</div><div><br></div><div><br></div>",2025-08-04,https://www.cava.tn/voitures/chery-qq-12-2021-955879
Chery a vendre,25000 DT,Chery,QQ,40000,01.2021,Essence,Manuelle,4,,,,Occasion,,Tunis,rouge,,,,,3.0,<div>karhabti ndhayfa mechya 40000</div>,2025-08-04,https://www.cava.tn/voitures/chery-a-vendre-955864
A vendre Peugeot 3008 importée,69000 DT,Peugeot,3008,120000,01.2019,Diesel,Manuelle,7,,,,Occasion,,Medenine,violet,,,,,1.5,<p>A&nbsp;vendre&nbsp;Peugeot&nbsp;3008&nbsp;importee&nbsp;</p><p>📞28882247📞</p><p>Année&nbsp;:&nbsp;2019&nbsp;</p><p>Kilometrage&nbsp;:&nbsp;120&nbsp;000&nbsp;km</p><p>Puissance&nbsp;:&nbsp;7&nbsp;cv&nbsp;</p><p>Carburant&nbsp;:&nbsp;diesel&nbsp;</p><p>Série&nbsp;:&nbsp;245</p><p>Boite&nbsp;manuelle&nbsp;</p><p>Double&nbsp;clés&nbsp;</p><p>Ecran&nbsp;tactile</p><p>GPS&nbsp;</p><p>Bluetooth</p><p>USB&nbsp;</p><p>Carplay&nbsp;</p><p>Jantes&nbsp;alum&nbsp;</p><p>Volant&nbsp;multifonctions&nbsp;</p><p>Radar&nbsp;avant&nbsp;et&nbsp;arriere&nbsp;</p><p>Retroviseurs&nbsp;electriques&nbsp;rabattables&nbsp;</p><p></p>,2025-08-04,https://www.cava.tn/voitures/a-vendre-peugeot-3008-importe-955826
Peugeot 2008,37500 DT,Peugeot,2008,202900,01.2014,Essence,Manuelle,5,,,,Occasion,,Kasserine,blanc,,,,,1.2,"<p dir=""ltr""><span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Peugeot 2008 </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Modèle fin 2014 </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Essence </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Écran tactile </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Radar de recul </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Toit panoramique </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Volant multifonction </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Rétroviseurs rabattables </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Limiteur de vitesse </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">...</span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Kilométrage 202 Milles kilomètres&nbsp; vérifié </span></span><br> <span style=""font-size:15px"" ;=""""><span style=""color:#080809;"">Num: 55031500 - 24034402&nbsp;</span></span></p>",2025-08-04,https://www.cava.tn/voitures/peugeot-2008-955802
Vente voiture,55 DT,Renault,Kadjar,170,01.2016,Essence,Automatique,7,,,,Occasion,,Ariana,bleu,,,,,1.2,<div>je mets en vente une voiture kadjar&nbsp;</div>,2025-08-04,https://www.cava.tn/voitures/vente-voiture-955792
C4 CATUS Phase 2- faible kilométrage,40000 DT,Citroen,Autre,80,01.2018,Essence,Manuelle,5,,,,Neuf,,Ariana,rouge,,,,,1.2,"<p>Particulier&nbsp;vend&nbsp;C4&nbsp;CATUS&nbsp;Phase&nbsp;2,&nbsp;toutes&nbsp;options,&nbsp;en&nbsp;excellent&nbsp;état,&nbsp;faible&nbsp;kilométrage,&nbsp;Essence&nbsp;5cv,&nbsp;conduite&nbsp;par&nbsp;une&nbsp;femme</p>",2025-08-04,https://www.cava.tn/voitures/c4-catus-phase-2--faible-kilomtrage-955783
