Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Toyota yaris sedan 2017 117000 km,42000 DT,Toyota,Yaris,117000.0,1.2017,Essence,Manuelle,5.0,68.0,Traction,Berline,,,TND Négociable Tunis,,,,5.0,4.0,998.0,"Voiture en excellent état et bien maintenue.Voir plus, Voiture en excellent état et bien maintenue.Voir plus, Voiture en excellent état et bien maintenue., Voiture en excellent état et bien maintenue., Voir plus",01.12.2025,https://baniola.tn/details/25288/toyota-yaris-sedan-2017-117000-km.html
Renault clio classique,19800 DT,Renault,Clio,0.0,1.2007,Essence,Manuelle,5.0,45.0,Traction,Citadine,,,TND Négociable Gafsa,,,,5.0,4.0,1170.0,"Cio classique modèle 2007moteur et boîte de vitesse impeccable intérieur en bon état salon semi cuir mawjouda fi gafsaprix peu négociableVoir plus, Cio classique modèle 2007moteur et boîte de vitesse impeccable intérieur en bon état salon semi cuir mawjouda fi gafsaprix peu négociableVoir plus, Cio classique modèle 2007moteur et boîte de vitesse impeccable intérieur en bon état salon semi cuir mawjouda fi gafsaprix peu négociable, Cio classique modèle 2007moteur et boîte de vitesse impeccable intérieur en bon état salon semi cuir mawjouda fi gafsaprix peu négociable, Voir plus",01.12.2025,https://baniola.tn/details/25286/renault-clio-classique.html
Renault clio diesel 0 km,14900 DT,Renault,Clio,,,Diesel,Manuelle,5.0,70.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,5.0,1461.0,"????????Clio 3 diesel???????? nethifa barcha barcha ☎️ 24.822.329 motor d&#039;origine dci machallah 3lih fe kayess karoussa 9a3da 3ala d&#039;origine mêla karoussa fiha  tabarkallah 4 3jal bakou tout options numéro châssis d&#039;origine wer9ha kol 5alssin mel5er kerihba Zéro zéro masrouf nahki 3ala karhba kol chay fe d&#039;origine jamais touché ija chouf we me techrich machallah???????????????????????????? mêla karoussa fiha tabarkallah ????????Voir plus, ????????Clio 3 diesel???????? nethifa barcha barcha ☎️ 24.822.329 motor d&#039;origine dci machallah 3lih fe kayess karoussa 9a3da 3ala d&#039;origine mêla karoussa fiha  tabarkallah 4 3jal bakou tout options numéro châssis d&#039;origine wer9ha kol 5alssin mel5er kerihba Zéro zéro masrouf nahki 3ala karhba kol chay fe d&#039;origine jamais touché ija chouf we me techrich machallah???????????????????????????? mêla karoussa fiha tabarkallah ????????Voir plus, ????????Clio 3 diesel???????? nethifa barcha barcha ☎️ 24.822.329 motor d&#039;origine dci machallah 3lih fe kayess karoussa 9a3da 3ala d&#039;origine mêla karoussa fiha  tabarkallah 4 3jal bakou tout options numéro châssis d&#039;origine wer9ha kol 5alssin mel5er kerihba Zéro zéro masrouf nahki 3ala karhba kol chay fe d&#039;origine jamais touché ija chouf we me techrich machallah???????????????????????????? mêla karoussa fiha tabarkallah ????????, ????????Clio 3 diesel???????? nethifa barcha barcha ☎️ 24.822.329 motor d&#039;origine dci machallah 3lih fe kayess karoussa 9a3da 3ala d&#039;origine mêla karoussa fiha  tabarkallah 4 3jal bakou tout options numéro châssis d&#039;origine wer9ha kol 5alssin mel5er kerihba Zéro zéro masrouf nahki 3ala karhba kol chay fe d&#039;origine jamais touché ija chouf we me techrich machallah???????????????????????????? mêla karoussa fiha tabarkallah ????????, Voir plus",01.12.2025,https://baniola.tn/details/25285/renault-clio-diesel-0-km.html
Renault symbol 2014 151000 km,27000 DT,Renault,Symbol,151000.0,1.2014,Essence,Manuelle,5.0,75.0,Traction,Berline,,,TND Négociable Kasserine,,,,5.0,4.0,1390.0,"سيارة نظيفةVoir plus, سيارة نظيفةVoir plus, سيارة نظيفة, سيارة نظيفة, Voir plus",01.12.2025,https://baniola.tn/details/25284/renault-symbol-2014-151000-km.html
Kia sportage 2014 242 km,53000 DT,Kia,SPORTAGE,242.0,1.2014,Diesel,Manuelle,7.0,136.0,Intégrale,SUV,,,TND Négociable Échange possible Mahdia,,,,5.0,4.0,1995.0,"Kia Sportage En bon etat a Vendre 98219829Voir plus, Kia Sportage En bon etat a Vendre 98219829Voir plus, Kia Sportage En bon etat a Vendre 98219829, Kia Sportage En bon etat a Vendre 98219829, Voir plus",01.12.2025,https://baniola.tn/details/25283/kia-sportage-2014-242-km.html
Hyundai i20 2013 185 km,29500 DT,Hyundai,I20,185.0,1.2013,Essence,Manuelle,5.0,98.0,Traction,Compacte,,,TND Négociable Échange possible Ariana,,,,5.0,4.0,1248.0,"Hyundai i20 de l&amp;#039;année 2013 en très bon état 185kmVoir plus, Hyundai i20 de l&amp;#039;année 2013 en très bon état 185kmVoir plus, Hyundai i20 de l&amp;#039;année 2013 en très bon état 185km, Hyundai i20 de l&amp;#039;année 2013 en très bon état 185km, Voir plus",01.12.2025,https://baniola.tn/details/25282/hyundai-i20-2013-185-km.html
Renault symbol 2016 essence 106 000 km,0 DT,Renault,Symbol,106000.0,1.2016,Essence,Manuelle,5.0,75.0,Traction,Berline,,,km Prix non spécifié Négociable Sfax,,,,5.0,4.0,1390.0,"Renault symbole  élégance تسجيل اول ✋️voiture NEUUUFPeinture d&#039;origine 100 %Tt les vitres origineClimatiseur afficheur glassGante alluKLM 106 certifié (possi diagnostic)Année 2016 /125 ch essence4 cylindreTél ☎️ 97.233.802Voir plus, Renault symbole  élégance تسجيل اول ✋️voiture NEUUUFPeinture d&#039;origine 100 %Tt les vitres origineClimatiseur afficheur glassGante alluKLM 106 certifié (possi diagnostic)Année 2016 /125 ch essence4 cylindreTél ☎️ 97.233.802Voir plus, Renault symbole  élégance تسجيل اول ✋️voiture NEUUUFPeinture d&#039;origine 100 %Tt les vitres origineClimatiseur afficheur glassGante alluKLM 106 certifié (possi diagnostic)Année 2016 /125 ch essence4 cylindreTél ☎️ 97.233.802, Renault symbole  élégance تسجيل اول ✋️voiture NEUUUFPeinture d&#039;origine 100 %Tt les vitres origineClimatiseur afficheur glassGante alluKLM 106 certifié (possi diagnostic)Année 2016 /125 ch essence4 cylindreTél ☎️ 97.233.802, Voir plus",01.12.2025,https://baniola.tn/details/25279/renault-symbol-2016-essence-106-000-km.html
Geely gk-gl 2021 73000 km,50000 DT,Geely,GK-GL,73000.0,1.2021,Essence,Automatique,6.0,107.0,Traction,Berline,,,TND Négociable Ariana,,,,5.0,4.0,1598.0,"A vendre belle Geely GX3: 4 cylindres, 6cv essence, Cylindre 1498 cm3, Moteur 1,5L/ puissance 107ch DIN, Kilométrage : 73000 km, Année : 02/2021, Boite Auto, Toit ouvrant, Camera de recul, toute options, Entretien chez maison Geely...Voir plus, A vendre belle Geely GX3: 4 cylindres, 6cv essence, Cylindre 1498 cm3, Moteur 1,5L/ puissance 107ch DIN, Kilométrage : 73000 km, Année : 02/2021, Boite Auto, Toit ouvrant, Camera de recul, toute options, Entretien chez maison Geely...Voir plus, A vendre belle Geely GX3: 4 cylindres, 6cv essence, Cylindre 1498 cm3, Moteur 1,5L/ puissance 107ch DIN, Kilométrage : 73000 km, Année : 02/2021, Boite Auto, Toit ouvrant, Camera de recul, toute options, Entretien chez maison Geely..., A vendre belle Geely GX3: 4 cylindres, 6cv essence, Cylindre 1498 cm3, Moteur 1,5L/ puissance 107ch DIN, Kilométrage : 73000 km, Année : 02/2021, Boite Auto, Toit ouvrant, Camera de recul, toute options, Entretien chez maison Geely..., Voir plus",01.12.2025,https://baniola.tn/details/25278/geely-gk-gl-2021-73000-km.html
Renault clio 2016 essence 122 000 km,33000 DT,Renault,Clio,122000.0,1.2016,Essence,Manuelle,5.0,75.0,Traction,Citadine,,,km Prix non spécifié Négociable Sfax,,,,5.0,5.0,1197.0,"Clio dynamique année fin 2016Voiture bien entretenuePeinture d origineQuatres vitres électriquesJantes alluFeux de jours ledTous les vitres originesÉcran tactileClimatiseur  en marcheFaible KLM 122 KLMNuméro 54126789Voir plus, Clio dynamique année fin 2016Voiture bien entretenuePeinture d origineQuatres vitres électriquesJantes alluFeux de jours ledTous les vitres originesÉcran tactileClimatiseur  en marcheFaible KLM 122 KLMNuméro 54126789Voir plus, Clio dynamique année fin 2016Voiture bien entretenuePeinture d origineQuatres vitres électriquesJantes alluFeux de jours ledTous les vitres originesÉcran tactileClimatiseur  en marcheFaible KLM 122 KLMNuméro 54126789, Clio dynamique année fin 2016Voiture bien entretenuePeinture d origineQuatres vitres électriquesJantes alluFeux de jours ledTous les vitres originesÉcran tactileClimatiseur  en marcheFaible KLM 122 KLMNuméro 54126789, Voir plus",01.12.2025,https://baniola.tn/details/25277/renault-clio-2016-essence-122-000-km.html
Seat ibiza 2021 essence 110 000 km,33000 DT,Seat,Ibiza,110000.0,1.2021,Essence,Manuelle,6.0,110.0,Traction,Citadine,,,km Prix non spécifié Négociable Ben arous,,,,5.0,5.0,999.0,"Leon 1ere ✋6 CV essence110km entretien maison facture à l&#039;appuiModèle 2021Jantes aluClimatisation automatiqueFeux du jour LEDÉcran tactile20475125Voir plus, Leon 1ere ✋6 CV essence110km entretien maison facture à l&#039;appuiModèle 2021Jantes aluClimatisation automatiqueFeux du jour LEDÉcran tactile20475125Voir plus, Leon 1ere ✋6 CV essence110km entretien maison facture à l&#039;appuiModèle 2021Jantes aluClimatisation automatiqueFeux du jour LEDÉcran tactile20475125, Leon 1ere ✋6 CV essence110km entretien maison facture à l&#039;appuiModèle 2021Jantes aluClimatisation automatiqueFeux du jour LEDÉcran tactile20475125, Voir plus",01.12.2025,https://baniola.tn/details/25276/seat-ibiza-2021-essence-110-000-km.html
Renault clio 2012 essence 0 km,33000 DT,Renault,Clio,,1.2012,Essence,Manuelle,5.0,75.0,Traction,Citadine,,,km Prix non spécifié Négociable Kairouan,,,,5.0,5.0,1149.0,"Reuault clioEssence ⛽️Modèle 2002/09/31 ✍️Climatiseur ❄️Tout les vitres d’origine ✅Vitre électriques ✅Assisté ✅Janette ali ????Double clé ????Motor cabel ✅ABS ✅Dsp: kairouan????Tél:22782114-28782114????????????Voir plus, Reuault clioEssence ⛽️Modèle 2002/09/31 ✍️Climatiseur ❄️Tout les vitres d’origine ✅Vitre électriques ✅Assisté ✅Janette ali ????Double clé ????Motor cabel ✅ABS ✅Dsp: kairouan????Tél:22782114-28782114????????????Voir plus, Reuault clioEssence ⛽️Modèle 2002/09/31 ✍️Climatiseur ❄️Tout les vitres d’origine ✅Vitre électriques ✅Assisté ✅Janette ali ????Double clé ????Motor cabel ✅ABS ✅Dsp: kairouan????Tél:22782114-28782114????????????, Reuault clioEssence ⛽️Modèle 2002/09/31 ✍️Climatiseur ❄️Tout les vitres d’origine ✅Vitre électriques ✅Assisté ✅Janette ali ????Double clé ????Motor cabel ✅ABS ✅Dsp: kairouan????Tél:22782114-28782114????????????, Voir plus",01.12.2025,https://baniola.tn/details/25275/renault-clio-2012-essence-0-km.html
Hyundai i20,2047500 DT,Hyundai,I20,116000.0,1.2021,Essence,Manuelle,5.0,120.0,Traction,Compacte,,,TND Ben arous,,,,5.0,4.0,1200.0,"Excellent étatKm:116000Mise en circulation septembre 2021Voir plus, Excellent étatKm:116000Mise en circulation septembre 2021Voir plus, Excellent étatKm:116000Mise en circulation septembre 2021, Excellent étatKm:116000Mise en circulation septembre 2021, Voir plus",01.12.2025,https://baniola.tn/details/25273/hyundai-i20.html
Volkswagen polo 2010 essence 194 000 km,10500 DT,Volkswagen,Polo,194000.0,1.201,Essence,Manuelle,4.0,70.0,Traction,Citadine,,,km Prix non spécifié Négociable Tunis,,,,5.0,3.0,1198.0,"Polo 7 1.4Je mets en vente ma propre voiture cause d&#039;avoir l&#039;accorde de la ministre de acha pour avoir une voiture populaireModèle 2010Moteur 1.44 cylindresKilométrage 194Essence 5CVsérie 142Tel 29319177WhatsApp 23030127Disponible à Monplaisir TunisVoir plus, Polo 7 1.4Je mets en vente ma propre voiture cause d&#039;avoir l&#039;accorde de la ministre de acha pour avoir une voiture populaireModèle 2010Moteur 1.44 cylindresKilométrage 194Essence 5CVsérie 142Tel 29319177WhatsApp 23030127Disponible à Monplaisir TunisVoir plus, Polo 7 1.4Je mets en vente ma propre voiture cause d&#039;avoir l&#039;accorde de la ministre de acha pour avoir une voiture populaireModèle 2010Moteur 1.44 cylindresKilométrage 194Essence 5CVsérie 142Tel 29319177WhatsApp 23030127Disponible à Monplaisir Tunis, Polo 7 1.4Je mets en vente ma propre voiture cause d&#039;avoir l&#039;accorde de la ministre de acha pour avoir une voiture populaireModèle 2010Moteur 1.44 cylindresKilométrage 194Essence 5CVsérie 142Tel 29319177WhatsApp 23030127Disponible à Monplaisir Tunis, Voir plus",01.12.2025,https://baniola.tn/details/25272/volkswagen-polo-2010-essence-194-000-km.html
Renault twingo 2011 essence 1 700 000 km,25000 DT,Renault,Twingo,1700000.0,1.2011,Essence,Manuelle,4.0,75.0,Traction,Citadine,,,,,,,4.0,3.0,1149.0,"TwingoEssence 4cv moteur symboleAnn 2011. Importé 2015170000kmDisponible a Ben arousTel 97409852Voir plus, TwingoEssence 4cv moteur symboleAnn 2011. Importé 2015170000kmDisponible a Ben arousTel 97409852Voir plus, TwingoEssence 4cv moteur symboleAnn 2011. Importé 2015170000kmDisponible a Ben arousTel 97409852, TwingoEssence 4cv moteur symboleAnn 2011. Importé 2015170000kmDisponible a Ben arousTel 97409852, Voir plus",01.12.2025,https://baniola.tn/details/25271/renault-twingo-2011-essence-1-700-000-km.html
Fiat doblo 2015 398000 km,18500 DT,Fiat,DOBLO,398000.0,1.2015,Diesel,Manuelle,5.0,95.0,Traction,Utilitaire,,,TND Négociable Ben arous,,,,5.0,2.0,1598.0,"Fiat doblo diesel 1.3 multijet 4 cylindresVoir plus, Fiat doblo diesel 1.3 multijet 4 cylindresVoir plus, Fiat doblo diesel 1.3 multijet 4 cylindres, Fiat doblo diesel 1.3 multijet 4 cylindres, Voir plus",01.12.2025,https://baniola.tn/details/25270/fiat-doblo-2015-398000-km.html
Renault clio bombé 2012 essence 225 000 km,14000 DT,Renault,Clio,225000.0,1.2012,Essence,Manuelle,5.0,75.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,2.0,1149.0,"contacte : 55 126 657 ou 54 715 716Clio Bombé moteur cable tt options14 mille dinars4cv 4 cylindre 1.2L Année fin 2002, 225 klmVoir plus, contacte : 55 126 657 ou 54 715 716Clio Bombé moteur cable tt options14 mille dinars4cv 4 cylindre 1.2L Année fin 2002, 225 klmVoir plus, contacte : 55 126 657 ou 54 715 716Clio Bombé moteur cable tt options14 mille dinars4cv 4 cylindre 1.2L Année fin 2002, 225 klm, contacte : 55 126 657 ou 54 715 716Clio Bombé moteur cable tt options14 mille dinars4cv 4 cylindre 1.2L Année fin 2002, 225 klm, Voir plus",01.12.2025,https://baniola.tn/details/25269/renault-clio-bombé-2012-essence-225-000-km.html
Volkswagen touareg 2010 diesel 253 000 km,49000 DT,Volkswagen,Touareg,253000.0,1.201,Diesel,Automatique,,240.0,Intégrale,SUV,,,TND Négociable Échange possible Ariana,,,,5.0,5.0,2967.0,"???? Volkswagen Touareg 2.5 L R5 TDI ✋ 4*4???? ????????????????????????????????????????é ????&#039;é???????????????????????? ???????? Prix 49.000☎+216-20-873-862???? Disponible à ariana riadh el andalous✅4*4✅2.5 L✅toutes options✅année 2010✅boite automatique✅Diesel✅13cv✅klm 253.000Voir plus, ???? Volkswagen Touareg 2.5 L R5 TDI ✋ 4*4???? ????????????????????????????????????????é ????&#039;é???????????????????????? ???????? Prix 49.000☎+216-20-873-862???? Disponible à ariana riadh el andalous✅4*4✅2.5 L✅toutes options✅année 2010✅boite automatique✅Diesel✅13cv✅klm 253.000Voir plus, ???? Volkswagen Touareg 2.5 L R5 TDI ✋ 4*4???? ????????????????????????????????????????é ????&#039;é???????????????????????? ???????? Prix 49.000☎+216-20-873-862???? Disponible à ariana riadh el andalous✅4*4✅2.5 L✅toutes options✅année 2010✅boite automatique✅Diesel✅13cv✅klm 253.000, ???? Volkswagen Touareg 2.5 L R5 TDI ✋ 4*4???? ????????????????????????????????????????é ????&#039;é???????????????????????? ???????? Prix 49.000☎+216-20-873-862???? Disponible à ariana riadh el andalous✅4*4✅2.5 L✅toutes options✅année 2010✅boite automatique✅Diesel✅13cv✅klm 253.000, Voir plus",01.12.2025,https://baniola.tn/details/25267/volkswagen-touareg-2010-diesel-253-000-km.html
Hyundai tucson 2022 171000 km,110000 DT,Hyundai,TUCSON,171000.0,1.2022,Hybride,Automatique,10.0,230.0,Traction,SUV,,,TND Négociable Sousse,,,,5.0,5.0,1580.0,"Hyundai Tucson en très bon état de 2022Voir plus, Hyundai Tucson en très bon état de 2022Voir plus, Hyundai Tucson en très bon état de 2022, Hyundai Tucson en très bon état de 2022, Voir plus",01.12.2025,https://baniola.tn/details/25265/hyundai-tucson-2022-171000-km.html
Citroen c5 ii 2008 400000 km,22000 DT,Citroen,C5 II,400000.0,1.2008,Diesel,Manuelle,6.0,109.0,Traction,Berline,,,TND Négociable Medenine,,,,5.0,5.0,1997.0,"Citroen c5 1.60 HDi 110chKit embrayage et boîte vitesse neufVoir plus, Citroen c5 1.60 HDi 110chKit embrayage et boîte vitesse neufVoir plus, Citroen c5 1.60 HDi 110chKit embrayage et boîte vitesse neuf, Citroen c5 1.60 HDi 110chKit embrayage et boîte vitesse neuf, Voir plus",01.12.2025,https://baniola.tn/details/25263/citroen-c5-ii-2008-400000-km.html
Seat ibiza tsi 2017 essence 125 000 km,48000 DT,Seat,Ibiza,125000.0,1.2017,Essence,Manuelle,6.0,95.0,Traction,Citadine,,,TND Négociable Manouba,,,,5.0,5.0,999.0,"A VENDRE Seat Léon TSI6CV essence ⛽️Année 2017125kTout opsenManouba27.121.279Voir plus, A VENDRE Seat Léon TSI6CV essence ⛽️Année 2017125kTout opsenManouba27.121.279Voir plus, A VENDRE Seat Léon TSI6CV essence ⛽️Année 2017125kTout opsenManouba27.121.279, A VENDRE Seat Léon TSI6CV essence ⛽️Année 2017125kTout opsenManouba27.121.279, Voir plus",01.12.2025,https://baniola.tn/details/25261/seat-ibiza-tsi-2017-essence-125-000-km.html
Renault clio dynamique 2019 essence 133 000 km,33000 DT,Renault,Clio,133000.0,1.2019,Essence,Manuelle,5.0,75.0,Traction,Citadine,,,km Prix non spécifié Négociable Beja,,,,5.0,5.0,1197.0,"Une très belle Clio dynamique4 cylindres5 cvMoteur symboleClimatiséeAssistée2 vitres électriquesModèle 2019133.000 kmPas de message svpTél 55383234Voir plus, Une très belle Clio dynamique4 cylindres5 cvMoteur symboleClimatiséeAssistée2 vitres électriquesModèle 2019133.000 kmPas de message svpTél 55383234Voir plus, Une très belle Clio dynamique4 cylindres5 cvMoteur symboleClimatiséeAssistée2 vitres électriquesModèle 2019133.000 kmPas de message svpTél 55383234, Une très belle Clio dynamique4 cylindres5 cvMoteur symboleClimatiséeAssistée2 vitres électriquesModèle 2019133.000 kmPas de message svpTél 55383234, Voir plus",01.12.2025,https://baniola.tn/details/25260/renault-clio-dynamique-2019-essence-133-000-km.html
Citroen c4 e-hdi 2017 diesel 24 000 km,45500 DT,Citroen,C4,24000.0,1.2017,Diesel,Manuelle,5.0,115.0,Traction,Compacte,,,TND Négociable Ben arous,,,,5.0,5.0,1560.0,"A vendre Citroën C4 e-hdiAnnée :2017Moteur : Diesel 1.6Puissance : 5 CVKilométrage : 240 000 kmTél : 26 86 10 03Voir plus, A vendre Citroën C4 e-hdiAnnée :2017Moteur : Diesel 1.6Puissance : 5 CVKilométrage : 240 000 kmTél : 26 86 10 03Voir plus, A vendre Citroën C4 e-hdiAnnée :2017Moteur : Diesel 1.6Puissance : 5 CVKilométrage : 240 000 kmTél : 26 86 10 03, A vendre Citroën C4 e-hdiAnnée :2017Moteur : Diesel 1.6Puissance : 5 CVKilométrage : 240 000 kmTél : 26 86 10 03, Voir plus",01.12.2025,https://baniola.tn/details/25257/citroen-c4-e-hdi-2017-diesel-24-000-km.html
Wallyscar 619 2023 62000 km,29000 DT,Wallyscar,619,62000.0,1.2023,Essence,Manuelle,5.0,80.0,Traction,SUV,,,TND Nabeul,,,,5.0,2.0,1600.0,"État comme neufVoir plus, État comme neufVoir plus, État comme neuf, État comme neuf, Voir plus",01.12.2025,https://baniola.tn/details/25256/wallyscar-619-2023-62000-km.html
Citroen c4 2012 essence 180 000 km,28000 DT,Citroen,C4,180000.0,1.2012,Essence,Manuelle,6.0,120.0,Traction,Berline,,,TND Négociable Tunis,,,,5.0,2.0,1598.0,"Citroen C4 première mainPeinture d&amp;#039;origineCarnet d&amp;#039;entretien à l&amp;#039;appuieLes quatre roues récemment changéKilométrage 1800006chAnnée 201298637612Voir plus, Citroen C4 première mainPeinture d&amp;#039;origineCarnet d&amp;#039;entretien à l&amp;#039;appuieLes quatre roues récemment changéKilométrage 1800006chAnnée 201298637612Voir plus, Citroen C4 première mainPeinture d&amp;#039;origineCarnet d&amp;#039;entretien à l&amp;#039;appuieLes quatre roues récemment changéKilométrage 1800006chAnnée 201298637612, Citroen C4 première mainPeinture d&amp;#039;origineCarnet d&amp;#039;entretien à l&amp;#039;appuieLes quatre roues récemment changéKilométrage 1800006chAnnée 201298637612, Voir plus",01.12.2025,https://baniola.tn/details/25255/citroen-c4-2012-essence-180-000-km.html
Seat ibiza 2020 essence 96 000 km,55000 DT,Seat,Ibiza,96000.0,1.202,Essence,Manuelle,4.0,95.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,5.0,999.0,"بسم الله ما شاء الله ????????????✅✅✅Première main ✅✅✅✅Tout en origine entretien avec soin✅Seat Ibiza style plus modele 2020✅Essence 1.0✅4 chv consommation économique✅96 000 km certifié✅Volant multifonctions✅Capteur de pneus✅Capteur de pluie✅Climatiseur climatronic✅Toit ouvrant panoramique✅4 vitre électrique✅Retreviseur rabbatables✅Feux de jours✅Anti dérapage✅Avec carnet d entretien régulier✅Telephone ☎️ 48070506☎️????????Propre ????????fiable ????????economique et ????????prête à prendre la route ????????Voir plus, بسم الله ما شاء الله ????????????✅✅✅Première main ✅✅✅✅Tout en origine entretien avec soin✅Seat Ibiza style plus modele 2020✅Essence 1.0✅4 chv consommation économique✅96 000 km certifié✅Volant multifonctions✅Capteur de pneus✅Capteur de pluie✅Climatiseur climatronic✅Toit ouvrant panoramique✅4 vitre électrique✅Retreviseur rabbatables✅Feux de jours✅Anti dérapage✅Avec carnet d entretien régulier✅Telephone ☎️ 48070506☎️????????Propre ????????fiable ????????economique et ????????prête à prendre la route ????????Voir plus, بسم الله ما شاء الله ????????????✅✅✅Première main ✅✅✅✅Tout en origine entretien avec soin✅Seat Ibiza style plus modele 2020✅Essence 1.0✅4 chv consommation économique✅96 000 km certifié✅Volant multifonctions✅Capteur de pneus✅Capteur de pluie✅Climatiseur climatronic✅Toit ouvrant panoramique✅4 vitre électrique✅Retreviseur rabbatables✅Feux de jours✅Anti dérapage✅Avec carnet d entretien régulier✅Telephone ☎️ 48070506☎️????????Propre ????????fiable ????????economique et ????????prête à prendre la route ????????, بسم الله ما شاء الله ????????????✅✅✅Première main ✅✅✅✅Tout en origine entretien avec soin✅Seat Ibiza style plus modele 2020✅Essence 1.0✅4 chv consommation économique✅96 000 km certifié✅Volant multifonctions✅Capteur de pneus✅Capteur de pluie✅Climatiseur climatronic✅Toit ouvrant panoramique✅4 vitre électrique✅Retreviseur rabbatables✅Feux de jours✅Anti dérapage✅Avec carnet d entretien régulier✅Telephone ☎️ 48070506☎️????????Propre ????????fiable ????????economique et ????????prête à prendre la route ????????, Voir plus",01.12.2025,https://baniola.tn/details/25254/seat-ibiza-2020-essence-96-000-km.html
Hyundai i10 2021 essence 130 000 km,36000000 DT,Hyundai,I10,130000.0,1.2021,Essence,Manuelle,5.0,67.0,Traction,Citadine,,,km Prix non spécifié Négociable Ariana,,,,5.0,5.0,998.0,"Hyundai grond i10Première main ✋️Penture origineAnnée fin 2021Km 130 0005cv essence ⛽️4cylindersTéléphone ☎️ 21107920Voir plus, Hyundai grond i10Première main ✋️Penture origineAnnée fin 2021Km 130 0005cv essence ⛽️4cylindersTéléphone ☎️ 21107920Voir plus, Hyundai grond i10Première main ✋️Penture origineAnnée fin 2021Km 130 0005cv essence ⛽️4cylindersTéléphone ☎️ 21107920, Hyundai grond i10Première main ✋️Penture origineAnnée fin 2021Km 130 0005cv essence ⛽️4cylindersTéléphone ☎️ 21107920, Voir plus",01.12.2025,https://baniola.tn/details/25253/hyundai-i10-2021-essence-130-000-km.html
Renault clio 5 2022 essence 103 000 km,39500 DT,Renault,Clio,103000.0,1.2022,Essence,Manuelle,5.0,102.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,5.0,999.0,"A vendre clio 5 SCE3 cylindre 1.0Mechya 103000 certifiéModèle 10/2022Pour les intéressés 29222580Voir plus, A vendre clio 5 SCE3 cylindre 1.0Mechya 103000 certifiéModèle 10/2022Pour les intéressés 29222580Voir plus, A vendre clio 5 SCE3 cylindre 1.0Mechya 103000 certifiéModèle 10/2022Pour les intéressés 29222580, A vendre clio 5 SCE3 cylindre 1.0Mechya 103000 certifiéModèle 10/2022Pour les intéressés 29222580, Voir plus",01.12.2025,https://baniola.tn/details/25252/renault-clio-5-2022-essence-103-000-km.html
Chevrolet cruze 2018 essence 106 000 km,0 DT,Chevrolet,CRUZE,106000.0,1.2018,Essence,Manuelle,6.0,115.0,Traction,Berline,,,km Prix non spécifié Négociable Échange possible Beja,,,,5.0,4.0,1598.0,"À vendre ou à échanger – ???? Chevrolet Cruze LT (dernière gamme)• ???? Mise en circulation : 10/02/2018• ???? Kilométrage : 106 millle km• ⭐ Options : Toutes options• ???? État : Peinture 100% d’origine, véhicule très propre???? Contact : 97562215Voir plus, À vendre ou à échanger – ???? Chevrolet Cruze LT (dernière gamme)• ???? Mise en circulation : 10/02/2018• ???? Kilométrage : 106 millle km• ⭐ Options : Toutes options• ???? État : Peinture 100% d’origine, véhicule très propre???? Contact : 97562215Voir plus, À vendre ou à échanger – ???? Chevrolet Cruze LT (dernière gamme)• ???? Mise en circulation : 10/02/2018• ???? Kilométrage : 106 millle km• ⭐ Options : Toutes options• ???? État : Peinture 100% d’origine, véhicule très propre???? Contact : 97562215, À vendre ou à échanger – ???? Chevrolet Cruze LT (dernière gamme)• ???? Mise en circulation : 10/02/2018• ???? Kilométrage : 106 millle km• ⭐ Options : Toutes options• ???? État : Peinture 100% d’origine, véhicule très propre???? Contact : 97562215, Voir plus",01.12.2025,https://baniola.tn/details/25251/chevrolet-cruze-2018-essence-106-000-km.html
Isuzu d max 2007 diesel 378 000 km,53000 DT,Isuzu,D MAX,378000.0,1.2007,Diesel,Manuelle,8.0,136.0,Intégrale,Pick-up,,,TND Négociable Ben arous,,,,5.0,4.0,2999.0,"A vendreIsuzu Dmax LS 20074*4 . 3 LitreKilométrage 378.000 KLMTout originaleVoir plus, A vendreIsuzu Dmax LS 20074*4 . 3 LitreKilométrage 378.000 KLMTout originaleVoir plus, A vendreIsuzu Dmax LS 20074*4 . 3 LitreKilométrage 378.000 KLMTout originale, A vendreIsuzu Dmax LS 20074*4 . 3 LitreKilométrage 378.000 KLMTout originale, Voir plus",01.12.2025,https://baniola.tn/details/25250/isuzu-d-max-2007-diesel-378-000-km.html
